OBJECTID,LANES,COND,midlat,midlong,COND_num
199834,1,Poor,42.264825987250006,-83.17067120530001,1
40713,3,Good,42.5281243655,-83.28511351110001,3
74128,4,Fair,42.81812527375,-82.48683839035,2
54011,2,Poor,42.81567375235,-82.93390586805,1
97913,5,Fair,42.29159200515,-83.2340259233,2
24695,3,Good,42.4795446599,-83.43241380965,3
105172,7,Fair,42.305306048350005,-83.10659055765001,2
33936,2,Poor,42.55521915815,-83.47492719025,1
162229,2,Poor,41.7502969999,-83.48537456630001,1
100883,5,Poor,42.197280701,-83.27807380875001,1
208187,2,Good,42.434297953249995,-83.14167670985,3
35653,5,Poor,42.73499403625,-83.44678369705,1
141694,5,Fair,42.42588213015,-83.38499600885001,2
130927,2,Poor,42.25686387275,-83.27182239315,1
192987,2,Poor,42.4309268062,-82.9090367418,1
105739,4,Poor,42.4079805524,-83.07641147235,1
66838,3,Fair,42.65433717335,-84.07287788955,2
77182,2,Fair,42.94416800465,-82.4632623656,2
59980,2,Poor,42.5799143655,-82.89834073130001,1
185483,2,Good,42.96882587665,-82.4482000966,3
27883,2,Poor,42.45555828075,-83.1837011164,1
8787,3,Good,42.695387270249995,-83.14710644685,3
191309,5,Fair,42.096816137299996,-83.29338569485,2
146106,2,Poor,42.219210193950005,-83.47934414785,1
47204,3,Poor,42.5653263858,-83.0367889857,1
25709,2,Poor,42.4915895589,-83.1041380609,1
161517,3,Fair,42.51674562965,-82.9471581997,2
203741,2,Poor,42.33662466445,-83.1837530528,1
187773,5,Good,42.2306162511,-83.685249391,3
57343,2,Poor,42.52695050295,-82.8990667619,1
123489,2,Fair,42.32551946825,-83.3017019397,2
89063,2,Poor,42.256239791300004,-83.6081926813,1
119284,4,Poor,42.3639708232,-83.13842690039999,1
384,2,Fair,42.665180512250004,-83.18346788775,2
198284,2,Fair,42.3335408175,-83.52356971235,2
204596,1,Fair,42.43776516615,-83.30894498305,2
41759,3,Good,42.64826035855,-82.83854209255,3
120694,2,Fair,42.32455150369999,-83.1874259889,2
118732,4,Poor,42.3942007789,-83.13381572225,1
24492,4,Poor,42.5162324966,-83.65470336325001,1
182327,3,Fair,42.471423184049996,-83.24054760095001,2
150626,2,Poor,42.2969475086,-84.04864302179999,1
4189,2,Good,42.606185008,-83.15832993095,3
110570,3,Poor,42.29693392665,-83.2051857098,1
42417,4,Poor,42.4586238196,-83.0055216046,1
21135,2,Poor,42.791559333449996,-83.6433067481,1
66329,3,Poor,42.60076091315,-83.94228283905,1
146259,2,Fair,42.50221442905,-83.40620089705,2
53627,4,Poor,42.71260489395,-83.08539180755,1
143631,4,Good,42.49229417235,-82.9965059003,3
164681,4,Poor,42.490834436,-83.09803841454999,1
142808,1,Poor,42.3960991802,-83.05501900979999,1
120850,3,Fair,42.42230874325,-83.06608738074999,2
122624,4,Fair,42.40054430945,-82.9891705538,2
30016,2,Poor,42.65347551095,-83.30465014015,1
169653,3,Good,42.53393995885,-83.12053053964999,3
194341,2,Fair,42.38747760925,-83.18517344189999,2
99016,7,Poor,42.357675215149996,-83.1115777241,1
49444,4,Fair,42.62606940265,-83.01941340585,2
204010,5,Poor,42.339022667250006,-83.3807140274,1
179272,3,Fair,42.67030112875,-83.22015194125,2
130195,2,Fair,42.2491653388,-83.29631600375001,2
67128,2,Good,42.6297616977,-84.01130576035,3
161924,5,Poor,41.902201258299996,-83.427474848,1
87164,2,Good,42.25596889535,-83.78930798785001,3
103057,5,Fair,42.33968568705,-83.1265632379,2
190433,5,Poor,42.284260065,-83.34864540185,1
107764,6,Poor,42.2770396315,-83.15617692895,1
126785,2,Poor,42.30774902415,-83.3272903851,1
42325,5,Good,42.5585867123,-82.98770273995,3
58523,5,Fair,42.669412038450005,-82.83741950494999,2
134630,5,Fair,42.1382782016,-83.2553157563,2
120551,4,Poor,42.34407650765,-83.1739542864,1
8588,4,Good,42.6096872099,-83.23948405135,3
114751,4,Good,42.4457099861,-83.13653585854999,3
209257,3,Good,42.530450436150005,-83.36044945775,3
66052,2,Good,42.6026350399,-83.9144198892,3
161554,3,Fair,42.5169940001,-82.93320569939999,2
115307,5,Good,42.36883141205,-83.347322159,3
153588,3,Poor,42.329390205500005,-83.19382352184999,1
74134,4,Poor,42.8206991598,-82.48635305385,1
109527,3,Good,42.32527962935,-83.08372282639999,3
45701,5,Fair,42.5516307673,-82.92569725435,2
99951,3,Fair,42.3400958847,-83.0420402085,2
111745,3,Fair,42.3247822454,-83.0839809109,2
187778,3,Good,42.230640754,-83.64033287485,3
65761,5,Good,42.62259407665,-83.92289382505,3
102183,3,Fair,42.4009786931,-83.2234529039,2
145587,1,Good,42.384996048000005,-83.29641695035,3
8194,2,Poor,42.671257938,-83.1532211152,1
97670,3,Poor,42.28399647375,-83.27119436250001,1
141854,2,Fair,42.24567674755,-83.1491026124,2
142522,4,Poor,42.37722894235,-83.43105698305,1
19486,3,Good,42.6101409957,-83.2214158052,3
42091,5,Poor,42.59238331395,-82.95220481780001,1
179307,3,Good,42.6883318572,-83.22186039420001,3
95218,2,Fair,42.41384638845,-83.9174565071,2
201443,1,Poor,42.44394660245,-83.24135257615,1
15903,5,Fair,42.581225341,-83.28436151944999,2
8626,3,Poor,42.6041362537,-83.2501608933,1
116891,3,Fair,42.3814383545,-83.18570688355001,2
197556,3,Fair,42.30158706885,-83.24252619795001,2
40887,3,Poor,42.61859511255,-83.32028898005001,1
40940,5,Poor,42.6415456473,-83.325986939,1
183132,5,Fair,42.5045468094,-83.11288806715,2
82417,3,Good,41.9364813311,-83.35992725595,3
200333,3,Poor,42.33199427035,-83.0435262759,1
83246,1,Good,41.987559705799995,-83.3320774364,3
134693,4,Fair,42.14133243235,-83.18804936575,2
115318,5,Poor,42.359098110299996,-83.4538932634,1
45868,5,Poor,42.4766091273,-83.0702487954,1
164677,4,Poor,42.49083772895,-83.100244899,1
176931,5,Poor,42.62580076335,-83.1310373962,1
32627,2,Fair,42.50780728895,-83.16378241244999,2
22971,3,Poor,42.70172053975,-83.30655847885001,1
104142,1,Fair,42.382996731999995,-83.181072435,2
105208,7,Fair,42.30344053585,-83.1110022901,2
161334,3,Fair,42.5938504944,-83.0143366314,2
158586,3,Good,42.467240819699995,-82.956528669,3
177481,5,Poor,42.6713052795,-83.13332132355,1
196599,8,Poor,42.346275641999995,-83.03662415475,1
52962,2,Good,42.682899406100006,-83.07353849175,3
183851,3,Poor,42.64173509675,-83.44315689125,1
191141,4,Fair,42.4419820229,-83.27849048565,2
164678,4,Poor,42.490863335049994,-83.10244139115,1
183386,4,Fair,42.5045653575,-83.13497420190001,2
179422,2,Good,42.5066066382,-83.46339909139999,3
155689,5,Good,42.4686412729,-83.3861339008,3
60082,2,Poor,42.5916398895,-82.8788146977,1
77180,2,Fair,42.9441207177,-82.46580677005,2
81108,2,Fair,41.918683582049994,-83.4775656718,2
126979,5,Poor,42.4186232874,-83.1994075943,1
99901,3,Fair,42.3399197497,-83.0418024001,2
109590,3,Good,42.3197941357,-83.0820332901,3
33645,5,Poor,42.547725418400006,-83.17318303420001,1
192577,2,Fair,42.3336885267,-83.45103405885,2
103437,2,Fair,42.36475835345,-83.2329973757,2
86260,2,Good,41.9051555998,-83.39783122115,3
51488,3,Fair,42.62298971775,-83.0522012936,2
19279,3,Fair,42.47863337695,-83.1102594161,2
115346,5,Poor,42.35871691005,-83.47046436675001,1
41112,4,Poor,42.480592224700004,-83.20719528995,1
198829,5,Poor,42.3059654761,-83.1752051141,1
116844,4,Good,42.38251237905,-83.3806721567,3
109189,1,Poor,42.3127582829,-83.21224175660001,1
22736,2,Fair,42.82031500235,-83.41320210055,2
101112,5,Fair,42.194192859699996,-83.38898367905,2
198991,4,Good,42.42493766865,-83.1801909803,3
196437,4,Poor,42.3722899073,-83.07190729999999,1
203674,5,Poor,42.3045875032,-83.40788748815,1
189482,2,Poor,42.15117235175,-83.7059142566,1
72059,5,Good,42.9071720094,-82.50581312035,3
16961,2,Fair,42.46064415505,-83.15160661035,2
48128,2,Fair,42.491958286650004,-83.05909314005,2
53217,3,Poor,42.8023106332,-83.02754148540001,1
101791,2,Good,42.29075565395,-83.2718788769,3
161187,4,Fair,42.69817665514999,-83.05114408669999,2
98129,1,Fair,42.32914719705,-83.15371152865,2
76394,2,Good,42.99684804855,-82.5387517116,3
176069,2,Poor,42.61949423845,-83.2970344593,1
159071,2,Fair,42.707054656050005,-83.09317662385,2
33845,4,Fair,42.54572652015,-83.24871289354999,2
76872,2,Fair,43.01835189005,-82.50249701084999,2
25076,3,Poor,42.52460883645,-83.5275517881,1
97084,3,Poor,42.40337401935,-82.9654004359,1
102492,3,Fair,42.268011206050005,-83.22460694130001,2
55665,5,Poor,42.61057590895,-82.98796792535,1
181665,1,Poor,42.61367262625,-83.4911269248,1
98607,4,Fair,42.3356401016,-83.0903216621,2
17000,2,Good,42.4728500003,-83.11900253510001,3
105214,5,Poor,42.3229719955,-83.06538710805,1
103613,5,Poor,42.32995170225,-83.1557315256,1
42692,3,Poor,42.6245489332,-83.05186727475,1
43256,5,Poor,42.5113375742,-83.0858828082,1
204173,4,Poor,42.3708566822,-83.07745340945,1
141311,5,Poor,42.42529509085,-83.41465392699999,1
193627,4,Poor,42.309216727,-83.22503915975,1
72022,5,Fair,42.92151509115,-82.4734346722,2
91980,2,Poor,42.30918498295,-83.8000766193,1
110413,3,Good,42.36501291815,-83.21655296645,3
138935,2,Poor,42.29471412405,-83.3843427432,1
182642,2,Poor,42.52009956715,-83.11949694215,1
102213,4,Poor,42.400098913449995,-83.27546625810001,1
83233,4,Good,42.0216706746,-83.34917307655,3
64010,1,Fair,42.5053305864,-83.75727846125,2
66658,2,Fair,42.6121651649,-83.92243639425,2
106860,3,Good,42.3963172618,-82.98728649625,3
26070,4,Poor,42.5111014995,-83.15983293395,1
204190,4,Fair,42.391785924749996,-83.0915898081,2
137482,4,Poor,42.41425058815,-83.28665024925,1
47788,2,Good,42.45511035915,-83.0571141708,3
85576,2,Fair,41.9996136182,-83.54164339389999,2
27196,2,Good,42.5003800992,-83.15184215895,3
78403,2,Poor,43.0087309018,-82.4372647191,1
148510,4,Fair,42.5982389124,-83.169914307,2
103016,5,Good,42.34878483685,-83.13340036845,3
101648,2,Fair,42.2753411753,-83.27483353504999,2
191036,4,Poor,42.3631714846,-83.275176623,1
135662,2,Fair,42.22654225235,-83.4491134837,2
142356,3,Fair,42.395506079949996,-83.4890664997,2
142638,2,Fair,42.4316747077,-83.4661168656,2
139669,5,Fair,42.4185862021,-83.43275731669999,2
193630,3,Poor,42.30895650195,-83.22784789455,1
89105,3,Fair,42.21364228435,-83.55379981659999,2
177023,3,Good,42.580484203050005,-83.12834438850001,3
114233,4,Fair,42.3031630774,-83.25716800365001,2
33570,3,Poor,42.543888806949994,-83.32247115865,1
104678,4,Good,42.4349019478,-83.16490348635,3
50284,2,Poor,42.4713708319,-82.9344587466,1
134608,5,Fair,42.13872369205,-83.24231124549999,2
125253,2,Poor,42.27362485025,-83.22454465745,1
202871,5,Poor,42.32332192595,-83.0607818608,1
158592,3,Good,42.471363178000004,-82.95382534665,3
139929,5,Poor,42.4007409317,-83.37374313245,1
100891,5,Poor,42.19739849925,-83.27387881245,1
192046,2,Fair,42.301635416050004,-83.48399133449999,2
167567,4,Good,42.50711700855,-83.47192933299999,3
194452,2,Fair,42.386424871,-83.22904623675001,2
156364,1,Fair,42.6367492908,-83.7491107075,2
145323,2,Fair,42.6888091426,-83.18742163614999,2
44205,3,Fair,42.566885465750005,-83.0004106831,2
99475,3,Fair,42.405086902799994,-83.13223052155,2
12728,5,Poor,42.519802635000005,-83.35968154689999,1
41886,3,Fair,42.52351133485,-82.91431648685,2
176219,3,Good,42.595065608,-83.56107712235,3
140958,2,Fair,42.175159921749994,-83.24776897535,2
155452,5,Good,42.4687664506,-83.4087186669,3
103264,3,Good,42.371171765,-83.15127768265,3
158507,4,Poor,42.5460152581,-82.9050798599,1
127667,2,Good,42.3078746908,-83.26942180845,3
98718,4,Fair,42.37830975195,-83.14609126005,2
54901,3,Poor,42.569602359399994,-82.84769971905,1
102190,3,Good,42.400758926500004,-83.23318268495,3
123191,2,Good,42.4071134057,-83.28316051729999,3
164710,5,Poor,42.490519955050004,-83.11842186365,1
99917,3,Poor,42.3409145328,-83.0429368146,1
79812,3,Good,41.798198448549996,-83.6874818542,3
137452,4,Poor,42.4171130557,-83.14893709345,1
54154,5,Fair,42.645307395399996,-82.84482407934999,2
22741,2,Fair,42.826510708,-83.41345734395,2
40710,3,Good,42.51934218695,-83.28567527595,3
128297,2,Poor,42.31877919545,-83.1788756983,1
89804,2,Good,42.26256316045,-83.70656687955,3
194264,3,Good,42.38578027925,-83.27711762845,3
118946,3,Poor,42.395648948,-83.11631133945,1
94953,2,Poor,42.27864108635,-83.74323595655,1
33059,1,Fair,42.4862694019,-83.14839112530001,2
170794,1,Fair,42.4662371124,-83.15947501555,2
56209,2,Poor,42.75741926915,-82.80268857065,1
209331,4,Poor,42.5288534385,-83.34432048184999,1
46988,5,Poor,42.55464309875,-82.89964707965001,1
142979,4,Poor,42.35941357425,-82.97131641165001,1
152547,1,Fair,42.4761971011,-83.1312840494,2
67604,2,Good,42.768408897849994,-83.7060823974,3
25031,2,Poor,42.572392724349996,-83.37684759725,1
46262,4,Fair,42.49214344115,-83.02721654745,2
31655,4,Poor,42.6697912224,-83.23262287365,1
42388,5,Poor,42.52476067065,-83.0077471451,1
14423,2,Good,42.476843945949994,-83.40020192785,3
182915,5,Poor,42.4996233819,-83.3421030154,1
41045,3,Good,42.4735070204,-83.2437222534,3
97123,3,Poor,42.383799562700005,-83.02900560795001,1
1465,4,Poor,42.516189228049996,-83.2596567375,1
54873,5,Good,42.6055042098,-82.91818888865001,3
71403,5,Good,42.9774303515,-82.45292822335,3
4380,4,Fair,42.62293325945,-83.1332766829,2
188514,2,Poor,42.2417163155,-83.6694559254,1
155613,5,Good,42.46249281595,-83.370744801,3
136275,4,Poor,42.357297106450005,-83.25724287825,1
118855,4,Fair,42.40181228435,-83.11411853055,2
14565,2,Fair,42.468546017099996,-83.33895004775,2
72076,5,Poor,42.9055137912,-82.5095734006,1
127710,4,Poor,42.26322916405,-83.231562331,1
155680,5,Good,42.45436893275,-83.35165699985001,3
24783,3,Poor,42.51066934785,-83.5858713656,1
111708,3,Fair,42.201832925999994,-83.2362016244,2
196627,7,Fair,42.398353345000004,-83.00177686974999,2
164826,1,Fair,42.56169349865,-83.22516148305,2
206258,2,Poor,42.27587213605,-83.51057937345,1
112277,7,Good,42.326432257,-83.29930203095,3
202890,1,Fair,42.3425190241,-83.3577908938,2
135873,2,Poor,42.309471298,-83.47062336885,1
41702,3,Good,42.646639440499996,-82.8395401025,3
194230,3,Poor,42.38370699485,-83.31339926645,1
86564,2,Good,41.78184437355,-83.57423384525,3
49389,4,Good,42.628051254400006,-82.96073925315,3
19703,2,Good,42.500679535100005,-83.10954061665001,3
106795,5,Poor,42.40032632054999,-82.99243399775,1
17585,2,Poor,42.50585918315,-83.1686320452,1
118086,3,Good,42.19405781105,-83.38891640119999,3
34845,4,Fair,42.487005792299996,-83.24465698579999,2
101334,5,Fair,42.21359811795,-83.1995905826,2
133777,2,Fair,42.344305780750005,-83.4824001584,2
183830,3,Fair,42.6178492429,-83.44197913005,2
138277,2,Poor,42.3383574011,-83.37486372065,1
85070,2,Fair,42.0198156231,-83.62110946215,2
104509,3,Fair,42.35056402325,-83.0710744972,2
58874,3,Fair,42.5921696579,-82.8790768206,2
7846,2,Poor,42.63299102925,-83.26679182485,1
40521,3,Good,42.47155195235,-83.24044132835,3
120420,5,Poor,42.3447174353,-83.14712177515,1
143927,2,Poor,42.46069615085,-83.4167751974,1
42685,3,Poor,42.473178407549995,-83.04509987374999,1
12744,5,Poor,42.52732403745,-83.3600626262,1
60825,2,Fair,42.4742663392,-82.9353164594,2
110813,2,Poor,42.2270552033,-83.18544750195,1
111340,5,Poor,42.273143656849996,-83.19473030054999,1
187942,2,Poor,42.317765230700005,-83.7953513273,1
84062,2,Poor,41.7918579404,-83.6633779444,1
41188,4,Poor,42.47716240615,-83.20194978660001,1
119208,4,Fair,42.37275239825,-83.11589064795,2
113234,3,Poor,42.32633659485,-83.23397154285,1
122410,4,Fair,42.369886032050005,-83.0594631395,2
143425,5,Good,42.48942624359999,-83.08012038415,3
41143,3,Poor,42.48735453475,-83.23652910685,1
3982,4,Fair,42.5041199167,-83.17310429505,2
64220,2,Good,42.6988013492,-83.76161636329999,3
54165,2,Poor,42.64220147505,-82.9553290205,1
187373,4,Poor,42.259628789749996,-83.65192453514999,1
27433,2,Poor,42.481806711999994,-83.18612208740001,1
87819,4,Fair,42.287282567700004,-83.8290352942,2
171454,2,Poor,42.47828594305,-83.32067759115,1
55819,3,Poor,42.6180449192,-82.99239405079999,1
104866,3,Poor,42.3676138707,-83.1048581063,1
89629,2,Good,42.24290239370001,-83.6512065804,3
70542,2,Poor,43.00156196735,-82.5664493445,1
41708,3,Good,42.6301855347,-82.8495649002,3
116935,4,Good,42.3817528446,-83.4129756083,3
105167,6,Fair,42.314406512199994,-83.08529048765001,2
137898,4,Poor,42.4154572336,-83.22356722180001,1
56749,2,Good,42.46739277375,-82.9518516732,3
111877,3,Fair,42.33604121735,-83.06148007690001,2
98440,3,Poor,42.37649949265,-83.05634306639999,1
184330,2,Poor,42.716861286349996,-82.70977187759999,1
105873,2,Fair,42.42604131965,-83.05580243415,2
148018,2,Poor,42.52266147385,-83.42278927735,1
3913,4,Fair,42.46780253765,-83.13973788305,2
196059,2,Good,42.35040573585,-83.09878488705,3
47666,4,Poor,42.57366176275,-82.8892154162,1
135800,2,Poor,42.328855496399996,-83.44968966945001,1
101591,2,Poor,42.26025609005,-83.272052816,1
14907,2,Poor,42.462643893700005,-83.4169354701,1
146523,4,Poor,42.4466123678,-83.11667770220001,1
91412,3,Fair,42.32505826415,-83.6247774681,2
47104,2,Good,42.5692345977,-82.90891279215,3
41179,4,Fair,42.48344811685,-83.20807292250001,2
99183,3,Poor,42.355653257750006,-83.0857682072,1
182938,2,Poor,42.49739726215,-83.4241765706,1
108426,3,Good,42.4206140192,-83.17561638469999,3
114587,5,Poor,42.36579231665,-83.2947211966,1
1552,5,Poor,42.51803314455,-83.1764498821,1
471,2,Fair,42.64139325585,-83.15776571065,2
200873,3,Poor,42.3862387023,-83.14612094065001,1
192279,3,Good,42.39835549905,-83.11013184115001,3
134621,3,Fair,42.1381442275,-83.26304941564999,2
112262,4,Fair,42.328735936550004,-83.2209579731,2
149202,2,Poor,42.5067135775,-83.41154192844999,1
64409,3,Fair,42.618057117099994,-83.7498733885,2
86986,2,Poor,42.146611075150005,-84.0322441193,1
97325,3,Poor,42.34833597865,-83.10471008420001,1
131385,5,Poor,42.2749986599,-83.19965000645,1
48730,2,Poor,42.62556056285,-83.04080383064999,1
208128,3,Fair,42.3852885237,-83.13953931245,2
25967,3,Good,42.616793869000006,-83.16956059645,3
94629,2,Poor,42.2459198195,-83.65774723535,1
102697,1,Poor,42.3495618954,-83.1699425213,1
575,2,Fair,42.69391281585,-83.1656799979,2
40736,4,Fair,42.49920125985,-83.28492150065,2
77069,2,Fair,42.99666460115,-82.4833234028,2
44560,2,Poor,42.52872208775,-82.93041239015,1
188879,2,Poor,42.420799875650005,-83.7773845535,1
94047,2,Fair,42.16439899065,-83.77303766349999,2
185108,2,Poor,42.67512303005,-82.6303179702,1
58513,5,Good,42.708382751849996,-82.806188611,3
128029,2,Fair,42.324724697,-83.25375613694999,2
114420,4,Poor,42.4319672541,-83.29659975095001,1
71757,4,Fair,42.9739907707,-82.43298677705,2
186724,3,Good,42.2301921659,-83.70564793775,3
183634,1,Fair,42.6711328383,-83.43875854769999,2
35597,5,Fair,42.680424854150004,-83.3722903821,2
126587,2,Poor,42.28193450335,-83.30735200275001,1
44566,4,Fair,42.53178231995,-82.88454358915,2
158510,4,Poor,42.54765089645,-82.90398668395,1
107568,1,Fair,42.33170846475,-83.1440884045,2
64623,3,Fair,42.46342361785,-83.83531933585,2
169788,3,Poor,42.44609024195,-83.65229877535,1
108547,3,Fair,42.40092458145,-83.11638129295,2
16759,2,Good,42.46486464445,-83.1117349143,3
123431,2,Fair,42.43226104215,-83.2939920631,2
97195,3,Fair,42.218968332749995,-83.51205787005,2
26547,2,Fair,42.4756351474,-83.51418553319999,2
20564,5,Fair,42.653694040199994,-83.48268460175001,2
178302,2,Fair,42.65707045645,-83.11802499000001,2
40715,4,Good,42.529379453749996,-83.28501176635,3
185772,2,Fair,42.9973093146,-82.4378318423,2
45737,5,Fair,42.47704413705,-83.0509444066,2
177965,2,Poor,42.67043561935,-83.3250775916,1
97096,3,Poor,42.393428175400004,-82.9920766036,1
41618,5,Fair,42.5116432008,-82.89840439414999,2
130918,2,Poor,42.255990516400004,-83.2753560613,1
68794,3,Fair,42.6311560373,-83.7971827209,2
187763,4,Good,42.2304512115,-83.6913810009,3
187764,4,Good,42.230512970549995,-83.6904438319,3
110513,3,Good,42.3493410141,-83.2162357781,3
109097,3,Good,42.418683336,-83.08895355045,3
126190,2,Poor,42.341632082800004,-83.16202716885,1
24834,3,Fair,42.49423480835,-83.51786444225,2
191152,4,Poor,42.163585302849995,-83.26662750355,1
197155,7,Fair,42.3745370926,-82.94030472905,2
111232,4,Poor,42.253091850299995,-83.21599695235,1
13113,2,Poor,42.5481814492,-83.38033917695,1
96588,2,Poor,42.302351598499996,-83.78105436269999,1
202310,3,Poor,42.26514222095,-83.17183648755,1
169876,3,Fair,42.6108204889,-83.3441196922,2
84276,2,Poor,41.751509581700006,-83.58042794555,1
15323,2,Good,42.46545193325,-83.3526279049,3
105378,4,Poor,42.33209751435,-83.0413962734,1
45758,5,Fair,42.47778992805,-83.01029657264999,2
146511,5,Good,42.640965810050005,-82.87655223285,3
82772,4,Good,41.97044618065,-83.37342258084999,3
46984,5,Fair,42.5516104166,-83.01226832924999,2
206075,2,Fair,42.287116666900005,-83.46013093375001,2
155956,2,Fair,42.51209491509999,-83.78973808925,2
74145,2,Poor,42.8525851982,-82.4753681826,1
181625,4,Poor,42.5597566392,-83.206414948,1
42805,4,Poor,42.52493346715,-83.0473145972,1
100019,4,Fair,42.377274538799995,-83.06186603175,2
12650,4,Poor,42.6039967048,-83.34843087799999,1
16233,5,Fair,42.63459184855,-83.29395453395,2
98466,3,Good,42.3742962429,-83.06170132,3
25959,3,Good,42.6112345497,-83.16928554910001,3
89186,2,Good,42.3043427768,-83.60444289349999,3
25078,3,Poor,42.524692955199995,-83.52511444195,1
32888,2,Poor,42.51623255365,-83.1667948481,1
102277,3,Fair,42.402808448049996,-83.13385914825,2
4662,3,Fair,42.6834561948,-83.24342211345001,2
162942,2,Fair,41.8737700138,-83.43342986965,2
184189,2,Poor,42.54370605505,-83.2165170695,1
88421,2,Good,42.155851751149996,-83.72988375624999,3
155684,5,Good,42.46829887305,-83.3840007263,3
140685,4,Good,42.27094357595,-83.2896032139,3
96808,2,Good,42.36454261965,-83.91944673559999,3
66522,2,Poor,42.634891585700004,-83.6990954073,1
163483,5,Poor,42.26028949575,-83.13793990069999,1
55488,2,Poor,42.5778624643,-82.9657042023,1
45507,4,Good,42.4664312612,-82.8986341072,3
49359,3,Fair,42.630372657150005,-82.8595125683,2
175309,4,Poor,42.439789215299996,-83.4781560509,1
5279,3,Good,42.560607455349995,-83.20784402125,3
153296,1,Fair,42.6537431649,-83.2381962353,2
130863,2,Fair,42.24573084575,-83.2390318993,2
98138,4,Good,42.3326532516,-83.15282531119999,3
19571,3,Good,42.7058245232,-83.3212373056,3
86628,2,Fair,41.758088760700005,-83.5784683321,2
192803,2,Poor,42.2829219559,-83.49003687515,1
193922,4,Poor,42.424050445000006,-83.03853212785,1
143569,4,Good,42.4906184581,-83.0378588593,3
94174,2,Poor,42.18443627025,-83.54247421555,1
83678,2,Fair,41.94987470395,-83.3505160572,2
89798,5,Good,42.27704854425,-83.7786451202,3
108943,3,Poor,42.37137700785,-83.08523299245,1
100391,5,Poor,42.4054023124,-83.02316605925,1
44395,1,Good,42.49340076315,-82.91792596895,3
195090,1,Good,42.2411372799,-83.3296696566,3
105222,1,Fair,42.326381209900006,-83.0523629086,2
97588,3,Fair,42.32923196515,-83.27292444854999,2
105327,3,Fair,42.3287585115,-83.0467627734,2
143194,2,Fair,42.4081612745,-82.8909417985,2
41441,5,Poor,42.53683797195,-83.0218861691,1
143651,2,Good,42.491467817949996,-83.0463005243,3
145648,3,Poor,42.31530641010001,-83.2276616125,1
42180,4,Fair,42.45223818025,-82.98577587685,2
143433,4,Good,42.49375341765,-82.9686450589,3
81578,2,Poor,41.9560229978,-83.6583869563,1
42901,5,Good,42.519429052350006,-83.0678706047,3
98470,3,Poor,42.375748081400005,-83.0441468838,1
56045,2,Poor,42.6650450451,-83.0257525402,1
120442,5,Poor,42.343698483,-83.1935577352,1
45455,5,Fair,42.463528784800005,-83.00260285175,2
205552,2,Poor,42.236943371,-83.339391538,1
80450,2,Good,41.75204337895,-83.61393758225,3
12704,5,Fair,42.5543268578,-83.3611463827,2
199099,2,Fair,42.30567939155,-83.25159892344999,2
107758,4,Poor,42.27628774335,-83.1553069309,1
164702,6,Fair,42.49058061715,-83.11592042449999,2
41646,3,Poor,42.585446859399994,-82.86689546215,1
19572,3,Good,42.70616411495,-83.32346115675,3
6775,5,Poor,42.451522936749996,-83.47397415635,1
205363,2,Poor,42.39287814755,-83.05895908565,1
150239,2,Fair,42.51400438405,-83.41915362905,2
24195,2,Poor,42.43915174455,-83.49359431355,1
197978,2,Good,42.332880242,-83.18993539925,3
112225,5,Poor,42.324386782649995,-83.39224388344999,1
158466,1,Poor,42.630472882,-82.8506960227,1
158553,3,Poor,42.4952608566,-82.93815855464999,1
202674,2,Fair,42.26032053749999,-83.1845182072,2
195035,1,Fair,42.3293317871,-83.1779525673,2
54831,3,Good,42.5988303233,-82.8999100757,3
120307,3,Poor,42.336832859,-83.0282674145,1
65927,3,Fair,42.6103508689,-83.93754250485,2
174504,2,Poor,42.47785746175,-83.66263223605,1
121122,4,Poor,42.36394029635,-82.9858964901,1
156052,3,Poor,42.6002134563,-83.9360792994,1
54003,2,Fair,42.813995954999996,-82.7619896759,2
204045,4,Fair,42.3417197387,-83.2627037159,2
115317,5,Poor,42.35906978455,-83.4551208036,1
196352,3,Poor,42.3528891607,-83.02858516375,1
208403,2,Fair,42.30636061215,-83.51486621305,2
17663,1,Fair,42.4873642887,-83.1389260277,2
11235,4,Poor,42.6393473857,-83.30396628324999,1
55882,2,Poor,42.587075256700004,-82.98125743305,1
77018,2,Fair,42.979651770749996,-82.46340440745,2
41685,3,Good,42.66486770705,-82.82846018095,3
16590,2,Fair,42.4495343518,-83.10981794355,2
40560,3,Fair,42.467372061800006,-83.23430747809999,2
142277,2,Fair,42.277626090949994,-83.13257467105001,2
195685,5,Poor,42.2140130018,-83.49002601320001,1
113663,5,Poor,42.41939439215,-83.10630951675,1
130838,2,Fair,42.24572428255,-83.1962411115,2
54870,5,Good,42.60521608955,-82.9175293915,3
89072,2,Poor,42.24660065105,-83.60858345665,1
75428,2,Fair,42.822034256,-82.49930038035001,2
195879,4,Poor,42.331553545000006,-83.07659811935,1
110386,3,Good,42.40563525425,-83.21851570465,3
130986,2,Fair,42.21120391785,-83.15344736685,2
34664,5,Fair,42.54601124825,-83.26374980675001,2
41678,3,Fair,42.53999772705,-82.88766412185,2
8680,3,Fair,42.69579144605,-83.12874104804999,2
75553,2,Good,42.82085579925,-82.50017710325,3
33500,5,Poor,42.54914440825,-83.11002678155,1
31366,2,Poor,42.636030858699996,-83.32289253035,1
143061,4,Good,42.363698017900006,-82.9363064322,3
85079,2,Fair,41.97270751785,-83.65483095285,2
